UTC,Open,High,Low,Close,Volume
02.01.2018 00:00:00.000 UTC,17.003,17.005,17.003,17.003,0.93
02.01.2018 00:04:00.000 UTC,17.001,17.003,16.992,16.998,5.19
02.01.2018 00:05:00.000 UTC,16.998,16.998,16.997,16.998,0.91
02.01.2018 00:06:00.000 UTC,16.998,16.998,16.995,16.995,0.7073
02.01.2018 00:07:00.000 UTC,16.996,16.998,16.992,16.992,2.81
02.01.2018 00:08:00.000 UTC,16.994,16.995,16.985,16.989,1.8674
02.01.2018 00:09:00.000 UTC,16.99,16.991,16.99,16.991,0.8
02.01.2018 00:10:00.000 UTC,16.99,16.991,16.985,16.991,4.13
02.01.2018 00:11:00.000 UTC,16.99,16.996,16.99,16.991,3.2
02.01.2018 00:12:00.000 UTC,16.991,16.994,16.991,16.994,0.5687
02.01.2018 00:13:00.000 UTC,16.993,16.994,16.976,16.988,3.0936
02.01.2018 00:14:00.000 UTC,16.989,16.996,16.986,16.996,3.7023
02.01.2018 00:15:00.000 UTC,16.999,17.004,16.999,17.002,2.0599
02.01.2018 00:16:00.000 UTC,17.003,17.005,16.998,16.998,1.7312
02.01.2018 00:18:00.000 UTC,16.999,16.999,16.999,16.999,0.0375
02.01.2018 00:19:00.000 UTC,16.998,17,16.994,16.994,1.4449
02.01.2018 00:20:00.000 UTC,16.993,16.995,16.988,16.988,1.8011
02.01.2018 00:21:00.000 UTC,16.995,17.001,16.988,16.996,4.0809
02.01.2018 00:22:00.000 UTC,17,17,16.994,16.996,5.4962
02.01.2018 00:24:00.000 UTC,16.995,16.995,16.993,16.993,0.5575
02.01.2018 00:26:00.000 UTC,16.996,16.998,16.996,16.998,0.55
02.01.2018 00:27:00.000 UTC,16.998,16.999,16.998,16.999,0.55
02.01.2018 00:29:00.000 UTC,16.998,16.999,16.995,16.998,3.1
02.01.2018 00:30:00.000 UTC,16.998,16.998,16.998,16.998,1.03
02.01.2018 00:31:00.000 UTC,16.998,16.998,16.998,16.998,0.41
02.01.2018 00:32:00.000 UTC,16.999,17.003,16.999,17.003,0.69
02.01.2018 00:33:00.000 UTC,17.004,17.004,17.002,17.002,2.085
02.01.2018 00:34:00.000 UTC,17.001,17.002,16.987,16.996,4.8586
02.01.2018 00:35:00.000 UTC,16.997,16.997,16.996,16.996,0.425
02.01.2018 00:36:00.000 UTC,16.997,16.997,16.997,16.997,0.18
02.01.2018 00:37:00.000 UTC,16.996,17.001,16.995,16.995,3.0949
02.01.2018 00:38:00.000 UTC,16.996,16.996,16.99,16.99,0.8249
02.01.2018 00:39:00.000 UTC,16.992,16.993,16.991,16.992,1.09
02.01.2018 00:40:00.000 UTC,16.99,16.998,16.985,16.992,2.506
02.01.2018 00:41:00.000 UTC,16.992,16.992,16.992,16.992,0.56
02.01.2018 00:42:00.000 UTC,16.993,16.998,16.983,16.997,2.2687
02.01.2018 00:43:00.000 UTC,16.998,16.998,16.997,16.997,0.9887
02.01.2018 00:44:00.000 UTC,16.998,17.008,16.998,17.002,1.1987
02.01.2018 00:45:00.000 UTC,17.002,17.002,17.002,17.002,0.89
02.01.2018 00:46:00.000 UTC,17.002,17.005,17.002,17.004,2.3475
02.01.2018 00:47:00.000 UTC,17.005,17.01,17.005,17.009,3.21
02.01.2018 00:48:00.000 UTC,17.008,17.014,17.008,17.008,5.3912
02.01.2018 00:49:00.000 UTC,17.004,17.004,16.989,17.003,3.545
02.01.2018 00:50:00.000 UTC,17.003,17.005,17.003,17.003,1.18
02.01.2018 00:51:00.000 UTC,17.003,17.003,17.003,17.003,0.05
02.01.2018 00:54:00.000 UTC,17.001,17.004,16.989,17.003,2.2462
02.01.2018 00:55:00.000 UTC,17.003,17.003,17.003,17.003,0.39
02.01.2018 00:57:00.000 UTC,17.008,17.008,16.999,16.999,1.2549
02.01.2018 00:58:00.000 UTC,17,17,16.975,16.983,5.52
02.01.2018 00:59:00.000 UTC,16.985,16.99,16.985,16.987,0.6225
02.01.2018 01:00:00.000 UTC,16.986,16.987,16.936,16.949,1.0969
02.01.2018 01:01:00.000 UTC,16.95,16.979,16.95,16.979,0.7423
02.01.2018 01:02:00.000 UTC,16.974,16.977,16.956,16.956,2.9648
02.01.2018 01:03:00.000 UTC,16.959,16.965,16.949,16.964,7.8485
02.01.2018 01:04:00.000 UTC,16.963,16.97,16.963,16.966,8.7847
02.01.2018 01:05:00.000 UTC,16.969,16.969,16.961,16.965,3.22
02.01.2018 01:06:00.000 UTC,16.964,16.965,16.961,16.961,1.0912
02.01.2018 01:07:00.000 UTC,16.965,16.986,16.965,16.98,5.6897
02.01.2018 01:08:00.000 UTC,16.982,16.982,16.975,16.978,0.36
02.01.2018 01:09:00.000 UTC,16.974,16.977,16.972,16.977,0.3375
02.01.2018 01:10:00.000 UTC,16.976,16.976,16.968,16.971,0.2025
02.01.2018 01:11:00.000 UTC,16.967,16.967,16.967,16.967,0.0187
02.01.2018 01:13:00.000 UTC,16.966,16.967,16.963,16.967,0.0637
02.01.2018 01:14:00.000 UTC,16.967,16.967,16.967,16.967,0.0187
02.01.2018 01:15:00.000 UTC,16.965,16.975,16.964,16.971,0.161
02.01.2018 01:16:00.000 UTC,16.977,16.977,16.977,16.977,0.0225
02.01.2018 01:17:00.000 UTC,16.977,16.978,16.977,16.978,0.0973
02.01.2018 01:18:00.000 UTC,16.982,16.987,16.979,16.979,0.1048
02.01.2018 01:19:00.000 UTC,16.977,16.977,16.977,16.977,0.0187
02.01.2018 01:20:00.000 UTC,16.978,16.982,16.978,16.978,0.1236
02.01.2018 01:21:00.000 UTC,16.979,16.979,16.975,16.975,1.27
02.01.2018 01:22:00.000 UTC,16.974,16.974,16.974,16.974,0.37
02.01.2018 01:26:00.000 UTC,16.973,16.973,16.973,16.973,0.47
02.01.2018 01:28:00.000 UTC,16.972,16.982,16.972,16.974,2.4561
02.01.2018 01:29:00.000 UTC,16.972,16.977,16.972,16.972,1.8024
02.01.2018 01:30:00.000 UTC,16.975,16.983,16.972,16.983,1.3687
02.01.2018 01:31:00.000 UTC,16.977,16.984,16.977,16.977,2.7424
02.01.2018 01:32:00.000 UTC,16.983,16.983,16.977,16.979,2.0549
02.01.2018 01:33:00.000 UTC,16.98,16.98,16.969,16.969,0.7322
02.01.2018 01:34:00.000 UTC,16.968,16.968,16.964,16.966,1.29
02.01.2018 01:35:00.000 UTC,16.971,16.971,16.968,16.968,1.8212
02.01.2018 01:36:00.000 UTC,16.966,16.966,16.966,16.966,0.48
02.01.2018 01:37:00.000 UTC,16.967,16.97,16.965,16.97,3.1711
02.01.2018 01:38:00.000 UTC,16.974,16.975,16.974,16.974,0.6137
02.01.2018 01:39:00.000 UTC,16.972,16.981,16.97,16.981,2.5149
02.01.2018 01:40:00.000 UTC,16.984,16.984,16.98,16.98,1.445
02.01.2018 01:41:00.000 UTC,16.981,16.981,16.981,16.981,0.36
02.01.2018 01:42:00.000 UTC,16.982,16.982,16.981,16.981,3.565
02.01.2018 01:43:00.000 UTC,16.982,16.987,16.981,16.986,4.2562
02.01.2018 01:44:00.000 UTC,16.988,16.988,16.983,16.986,7.83
02.01.2018 01:45:00.000 UTC,16.987,16.992,16.987,16.992,1.7375
