UTC,Open,High,Low,Close,Volume
02.02.2017 00:00:00.000 UTC,1.30483,1.30492,1.30464,1.30476,214.01
02.02.2017 00:01:00.000 UTC,1.30476,1.30476,1.30417,1.30425,197.58
02.02.2017 00:02:00.000 UTC,1.30419,1.30442,1.30401,1.30426,273.49
02.02.2017 00:03:00.000 UTC,1.30425,1.30426,1.30375,1.30377,199.03
02.02.2017 00:04:00.000 UTC,1.30374,1.30426,1.30374,1.30399,140.84
02.02.2017 00:05:00.000 UTC,1.30399,1.30399,1.3037,1.30375,188.82
02.02.2017 00:06:00.000 UTC,1.30375,1.30375,1.30369,1.3037,38.74
02.02.2017 00:07:00.000 UTC,1.30371,1.304,1.3037,1.30372,152.63
02.02.2017 00:08:00.000 UTC,1.30372,1.30381,1.30372,1.30373,63.96
02.02.2017 00:09:00.000 UTC,1.30373,1.30449,1.30371,1.30403,183.96
02.02.2017 00:10:00.000 UTC,1.30403,1.30403,1.30391,1.30392,97.47
02.02.2017 00:11:00.000 UTC,1.30393,1.30411,1.3037,1.30388,198.49
02.02.2017 00:12:00.000 UTC,1.3039,1.30409,1.30379,1.30381,266.69
02.02.2017 00:13:00.000 UTC,1.30381,1.30384,1.30368,1.30375,178.82
02.02.2017 00:14:00.000 UTC,1.30375,1.30381,1.30368,1.30375,67.17
02.02.2017 00:15:00.000 UTC,1.30375,1.30376,1.30368,1.30373,93.17
02.02.2017 00:16:00.000 UTC,1.30371,1.30381,1.30362,1.30364,158.24
02.02.2017 00:17:00.000 UTC,1.30362,1.30394,1.30362,1.30373,148.83
02.02.2017 00:18:00.000 UTC,1.30374,1.30374,1.30356,1.30369,180.56
02.02.2017 00:19:00.000 UTC,1.30369,1.30376,1.30361,1.30369,164.11
02.02.2017 00:20:00.000 UTC,1.30369,1.30385,1.30369,1.30369,208.61
02.02.2017 00:21:00.000 UTC,1.30369,1.30382,1.30369,1.30378,165.67
02.02.2017 00:22:00.000 UTC,1.30376,1.3038,1.30357,1.30367,208.43
02.02.2017 00:23:00.000 UTC,1.30366,1.30369,1.30325,1.30326,255.64
02.02.2017 00:24:00.000 UTC,1.30326,1.30331,1.3031,1.30313,235.55
02.02.2017 00:25:00.000 UTC,1.30315,1.30321,1.30297,1.30308,223.63
02.02.2017 00:26:00.000 UTC,1.30309,1.30336,1.30303,1.30336,125.45
02.02.2017 00:27:00.000 UTC,1.30333,1.3034,1.30323,1.30331,81.37
02.02.2017 00:28:00.000 UTC,1.30331,1.30331,1.30304,1.30314,80.49
02.02.2017 00:29:00.000 UTC,1.30313,1.30315,1.30298,1.303,142.17
02.02.2017 00:30:00.000 UTC,1.30298,1.30302,1.3023,1.3023,219.24
02.02.2017 00:31:00.000 UTC,1.30232,1.30246,1.30231,1.30236,131.89
02.02.2017 00:32:00.000 UTC,1.30236,1.30256,1.30236,1.30256,162.95
02.02.2017 00:33:00.000 UTC,1.30255,1.30258,1.30224,1.30235,285.27
