UTC,Open,High,Low,Close,Volume
02.01.2018 00:00:00.000 UTC,1.1006,1.10075,1.10048,1.10074,115.95
02.01.2018 00:01:00.000 UTC,1.10073,1.10077,1.10048,1.10059,96.81
02.01.2018 00:02:00.000 UTC,1.10059,1.1006,1.10053,1.10056,48.32
02.01.2018 00:03:00.000 UTC,1.1006,1.10063,1.10045,1.10062,70.05
02.01.2018 00:04:00.000 UTC,1.10062,1.10072,1.10062,1.1007,40.28
02.01.2018 00:05:00.000 UTC,1.10071,1.10081,1.10064,1.10078,62.45
02.01.2018 00:06:00.000 UTC,1.10077,1.10079,1.10058,1.10065,59.87
02.01.2018 00:07:00.000 UTC,1.10062,1.10076,1.10062,1.10076,74.21
02.01.2018 00:08:00.000 UTC,1.10075,1.10077,1.10061,1.10062,77.3
02.01.2018 00:09:00.000 UTC,1.10062,1.10065,1.10051,1.10051,61.04
02.01.2018 00:10:00.000 UTC,1.10052,1.10063,1.10051,1.10059,65.99
02.01.2018 00:11:00.000 UTC,1.10059,1.10082,1.10057,1.10067,62.91
02.01.2018 00:12:00.000 UTC,1.10066,1.10081,1.10064,1.10064,46.27
02.01.2018 00:13:00.000 UTC,1.10063,1.10063,1.10049,1.10062,27.44
02.01.2018 00:14:00.000 UTC,1.10061,1.10066,1.10048,1.10058,55.37
02.01.2018 00:15:00.000 UTC,1.10059,1.10068,1.10054,1.10061,95.4
02.01.2018 00:16:00.000 UTC,1.10061,1.10069,1.10047,1.10047,55.83
02.01.2018 00:17:00.000 UTC,1.10048,1.10048,1.10041,1.10041,38.43
02.01.2018 00:18:00.000 UTC,1.10041,1.10055,1.10038,1.10039,33.81
02.01.2018 00:19:00.000 UTC,1.10038,1.10051,1.10015,1.10021,61.69
02.01.2018 00:20:00.000 UTC,1.10021,1.10027,1.10006,1.10009,49.13
02.01.2018 00:21:00.000 UTC,1.10008,1.10026,1.10006,1.10024,80.72
02.01.2018 00:22:00.000 UTC,1.10023,1.10027,1.10006,1.1001,68.74
02.01.2018 00:23:00.000 UTC,1.10012,1.10012,1.09991,1.09996,56.97
02.01.2018 00:24:00.000 UTC,1.09996,1.10002,1.09977,1.09986,95.73
02.01.2018 00:25:00.000 UTC,1.09986,1.09995,1.09979,1.09983,103.61
02.01.2018 00:26:00.000 UTC,1.09983,1.09995,1.09981,1.09988,90.57
02.01.2018 00:27:00.000 UTC,1.09988,1.09993,1.09984,1.09986,41.5
02.01.2018 00:28:00.000 UTC,1.09987,1.10001,1.09974,1.09986,95.16
02.01.2018 00:29:00.000 UTC,1.0999,1.09994,1.09952,1.09952,74.08
02.01.2018 00:30:00.000 UTC,1.09955,1.09973,1.09955,1.09959,94.05
02.01.2018 00:31:00.000 UTC,1.09958,1.09977,1.09952,1.09952,68.29
02.01.2018 00:32:00.000 UTC,1.09951,1.09954,1.09938,1.0995,56.46
02.01.2018 00:33:00.000 UTC,1.0995,1.09993,1.0995,1.09991,140.8
02.01.2018 00:34:00.000 UTC,1.0999,1.09994,1.09981,1.09982,44.17
02.01.2018 00:35:00.000 UTC,1.09981,1.10004,1.09981,1.09995,124.49
02.01.2018 00:36:00.000 UTC,1.09994,1.09997,1.09981,1.09992,48.39
02.01.2018 00:37:00.000 UTC,1.09992,1.09995,1.09983,1.09983,33.92
02.01.2018 00:38:00.000 UTC,1.09983,1.1,1.09961,1.09996,118.66
02.01.2018 00:39:00.000 UTC,1.09996,1.1001,1.09975,1.0998,118.36
02.01.2018 00:40:00.000 UTC,1.09972,1.09988,1.09968,1.09984,104.29
02.01.2018 00:41:00.000 UTC,1.0998,1.09984,1.09965,1.09966,49.77
02.01.2018 00:42:00.000 UTC,1.09969,1.09975,1.09962,1.09974,54.43
