UTC,Open,High,Low,Close,Volume
07.01.2020 00:00:00.000 UTC,0.69366,0.69368,0.69364,0.69366,41.99
07.01.2020 00:01:00.000 UTC,0.69367,0.69368,0.69362,0.69364,116.39
07.01.2020 00:02:00.000 UTC,0.69364,0.6937,0.69361,0.69365,111.18
07.01.2020 00:03:00.000 UTC,0.69367,0.69376,0.69364,0.69365,156.06
07.01.2020 00:04:00.000 UTC,0.69365,0.69373,0.69363,0.69369,78.05
07.01.2020 00:05:00.000 UTC,0.6937,0.6938,0.6937,0.69379,84.71
07.01.2020 00:06:00.000 UTC,0.69379,0.6938,0.69375,0.6938,96.33
07.01.2020 00:07:00.000 UTC,0.69381,0.69388,0.69377,0.69378,133.3
07.01.2020 00:08:00.000 UTC,0.69378,0.6938,0.69378,0.6938,21.5
07.01.2020 00:09:00.000 UTC,0.69379,0.69387,0.69377,0.6938,61.87
07.01.2020 00:10:00.000 UTC,0.69379,0.69388,0.69379,0.69386,51.39
07.01.2020 00:11:00.000 UTC,0.69386,0.69389,0.69379,0.69379,27.94
07.01.2020 00:12:00.000 UTC,0.69379,0.6938,0.69374,0.69376,56.04
07.01.2020 00:13:00.000 UTC,0.69376,0.6938,0.69375,0.69378,36.07
07.01.2020 00:14:00.000 UTC,0.69377,0.69378,0.69371,0.69371,43.44
07.01.2020 00:15:00.000 UTC,0.69371,0.69376,0.69367,0.6937,65.71
07.01.2020 00:16:00.000 UTC,0.69368,0.69371,0.69366,0.69367,25.15
07.01.2020 00:17:00.000 UTC,0.69367,0.69369,0.69364,0.69366,45.34
07.01.2020 00:18:00.000 UTC,0.69365,0.69366,0.69358,0.69362,51.47
07.01.2020 00:19:00.000 UTC,0.6936,0.69371,0.69358,0.69371,57.94
07.01.2020 00:20:00.000 UTC,0.69371,0.69374,0.69366,0.69371,53.56
07.01.2020 00:21:00.000 UTC,0.69372,0.69372,0.69366,0.69368,78.59
07.01.2020 00:22:00.000 UTC,0.6937,0.69371,0.69363,0.69364,79.83
07.01.2020 00:23:00.000 UTC,0.69367,0.69371,0.69364,0.69364,61.72
07.01.2020 00:24:00.000 UTC,0.69365,0.69372,0.69361,0.6937,106.25
07.01.2020 00:25:00.000 UTC,0.69371,0.69381,0.69369,0.69377,97.02
07.01.2020 00:26:00.000 UTC,0.69378,0.69381,0.69376,0.69376,71.91
07.01.2020 00:27:00.000 UTC,0.69377,0.69381,0.69373,0.69381,55.2
07.01.2020 00:28:00.000 UTC,0.69381,0.69381,0.6938,0.6938,8.01
07.01.2020 00:29:00.000 UTC,0.69381,0.69383,0.69381,0.69382,10.5
07.01.2020 00:30:00.000 UTC,0.69382,0.69382,0.69331,0.69331,186.36
07.01.2020 00:31:00.000 UTC,0.69331,0.69339,0.69326,0.69339,68.41
07.01.2020 00:32:00.000 UTC,0.6934,0.69349,0.69328,0.69328,102.23
07.01.2020 00:33:00.000 UTC,0.69327,0.69331,0.69325,0.6933,128.54
07.01.2020 00:34:00.000 UTC,0.69329,0.69329,0.69325,0.69327,61.43
07.01.2020 00:35:00.000 UTC,0.69329,0.6933,0.69317,0.69321,84.46
07.01.2020 00:36:00.000 UTC,0.6932,0.6933,0.6932,0.69326,97.34
07.01.2020 00:37:00.000 UTC,0.69325,0.69325,0.69317,0.6932,70.51
07.01.2020 00:38:00.000 UTC,0.6932,0.69326,0.69317,0.69319,127.09
