UTC,Open,High,Low,Close,Volume
03.04.2020 00:00:00.000 UTC,24.745,24.745,24.585,24.635,0.023989
03.04.2020 00:01:00.000 UTC,24.636,24.645,24.525,24.635,0.016827
03.04.2020 00:02:00.000 UTC,24.645,24.645,24.535,24.575,0.012707
03.04.2020 00:03:00.000 UTC,24.565,24.575,24.436,24.445,0.015439
03.04.2020 00:04:00.000 UTC,24.435,24.536,24.426,24.495,0.010381
03.04.2020 00:05:00.000 UTC,24.485,24.595,24.485,24.525,0.017239
03.04.2020 00:06:00.000 UTC,24.535,24.535,24.305,24.305,0.014018
03.04.2020 00:07:00.000 UTC,24.295,24.355,24.126,24.126,0.026835
03.04.2020 00:08:00.000 UTC,24.121,24.256,24.121,24.195,0.021402
03.04.2020 00:09:00.000 UTC,24.196,24.346,24.185,24.236,0.026159
03.04.2020 00:10:00.000 UTC,24.245,24.295,24.166,24.175,0.012629
03.04.2020 00:11:00.000 UTC,24.17,24.295,24.116,24.26,0.01773
03.04.2020 00:12:00.000 UTC,24.25,24.295,24.195,24.195,0.015776
03.04.2020 00:13:00.000 UTC,24.195,24.245,24.165,24.165,0.009895
03.04.2020 00:14:00.000 UTC,24.155,24.155,23.946,23.956,0.012631
03.04.2020 00:15:00.000 UTC,23.946,24.035,23.946,24.015,0.019413
03.04.2020 00:16:00.000 UTC,24.025,24.065,23.965,23.975,0.010458
03.04.2020 00:17:00.000 UTC,23.965,23.975,23.805,23.825,0.016713
03.04.2020 00:18:00.000 UTC,23.815,23.815,23.736,23.775,0.016243
03.04.2020 00:19:00.000 UTC,23.785,23.795,23.65,23.665,0.020457
03.04.2020 00:20:00.000 UTC,23.636,23.765,23.615,23.715,0.0268
03.04.2020 00:21:00.000 UTC,23.72,23.725,23.605,23.605,0.014839
03.04.2020 00:22:00.000 UTC,23.595,23.725,23.541,23.715,0.021737
03.04.2020 00:23:00.000 UTC,23.686,23.815,23.685,23.795,0.021327
03.04.2020 00:24:00.000 UTC,23.775,23.785,23.75,23.775,0.013268
03.04.2020 00:25:00.000 UTC,23.765,23.905,23.765,23.855,0.02631
03.04.2020 00:26:00.000 UTC,23.865,23.995,23.865,23.965,0.019414
03.04.2020 00:27:00.000 UTC,23.955,24.125,23.935,24.115,0.021704
03.04.2020 00:28:00.000 UTC,24.116,24.186,24.045,24.075,0.022042
03.04.2020 00:29:00.000 UTC,24.036,24.075,23.995,24.065,0.019943
03.04.2020 00:30:00.000 UTC,24.026,24.055,24.01,24.035,0.015741
03.04.2020 00:31:00.000 UTC,24.025,24.115,24.025,24.065,0.009259
03.04.2020 00:32:00.000 UTC,24.055,24.065,24.025,24.025,0.003973
03.04.2020 00:33:00.000 UTC,24.015,24.045,24.005,24.025,0.010457
03.04.2020 00:34:00.000 UTC,24.02,24.085,23.986,24.075,0.007872
03.04.2020 00:35:00.000 UTC,24.085,24.146,24.056,24.14,0.008922
03.04.2020 00:36:00.000 UTC,24.145,24.145,24.055,24.065,0.009369
03.04.2020 00:37:00.000 UTC,24.055,24.085,24.05,24.075,0.005622
03.04.2020 00:38:00.000 UTC,24.07,24.07,24.005,24.035,0.009071
03.04.2020 00:39:00.000 UTC,24.03,24.055,24.015,24.025,0.007795
03.04.2020 00:40:00.000 UTC,24.045,24.075,24.045,24.055,0.003823
03.04.2020 00:41:00.000 UTC,24.045,24.045,24.015,24.025,0.002511
03.04.2020 00:42:00.000 UTC,24.026,24.175,24.026,24.115,0.018291
03.04.2020 00:43:00.000 UTC,24.105,24.105,24.045,24.085,0.00761
03.04.2020 00:44:00.000 UTC,24.075,24.09,24.025,24.065,0.00761
03.04.2020 00:45:00.000 UTC,24.055,24.116,24.055,24.105,0.007009
03.04.2020 00:46:00.000 UTC,24.105,24.105,24.065,24.065,0.006636
03.04.2020 00:47:00.000 UTC,24.075,24.085,24.025,24.075,0.008509
03.04.2020 00:48:00.000 UTC,24.085,24.105,24.085,24.095,0.002849
03.04.2020 00:49:00.000 UTC,24.095,24.125,24.095,24.115,0.002173
03.04.2020 00:50:00.000 UTC,24.116,24.116,24.065,24.075,0.003672
03.04.2020 00:51:00.000 UTC,24.065,24.085,24.065,24.075,0.005209
03.04.2020 00:52:00.000 UTC,24.065,24.065,24.005,24.015,0.007459
03.04.2020 00:53:00.000 UTC,24.01,24.015,23.875,23.895,0.019714
03.04.2020 00:54:00.000 UTC,23.885,23.945,23.781,23.905,0.011959
03.04.2020 00:55:00.000 UTC,23.915,24.065,23.866,24.045,0.017842
03.04.2020 00:56:00.000 UTC,24.046,24.075,24.025,24.045,0.00967
03.04.2020 00:57:00.000 UTC,24.05,24.135,24.035,24.035,0.011843
03.04.2020 00:58:00.000 UTC,24.025,24.025,23.925,23.965,0.010981
03.04.2020 00:59:00.000 UTC,23.986,24.015,23.981,23.985,0.006897
03.04.2020 01:00:00.000 UTC,23.975,23.975,23.865,23.925,0.021591
03.04.2020 01:01:00.000 UTC,23.915,23.925,23.875,23.915,0.01698
03.04.2020 01:02:00.000 UTC,23.915,23.915,23.865,23.865,0.009184
03.04.2020 01:03:00.000 UTC,23.876,23.895,23.815,23.825,0.010908
03.04.2020 01:04:00.000 UTC,23.815,23.945,23.815,23.895,0.010569
03.04.2020 01:05:00.000 UTC,23.896,23.925,23.825,23.855,0.010908
03.04.2020 01:06:00.000 UTC,23.845,23.921,23.845,23.875,0.008434
03.04.2020 01:07:00.000 UTC,23.865,23.895,23.865,23.865,0.005735
