UTC,Open,High,Low,Close,Volume
01.01.2020 23:00:00.000 UTC,3234.552,3235.537,3234.534,3234.837,0.10465
01.01.2020 23:01:00.000 UTC,3234.837,3234.837,3233.337,3233.337,0.04873
01.01.2020 23:02:00.000 UTC,3233.337,3233.852,3233.334,3233.74,0.0928
01.01.2020 23:03:00.000 UTC,3233.74,3234.6,3233.552,3234.346,0.09456
01.01.2020 23:04:00.000 UTC,3234.346,3234.352,3233.852,3233.855,0.04199
01.01.2020 23:05:00.000 UTC,3233.855,3234.1,3233.837,3233.9,0.05547
01.01.2020 23:06:00.000 UTC,3233.9,3234.334,3233.849,3234.052,0.084
01.01.2020 23:07:00.000 UTC,3234.052,3234.355,3233.849,3234.055,0.0191
01.01.2020 23:08:00.000 UTC,3234.055,3234.837,3234.055,3234.837,0.02426
01.01.2020 23:09:00.000 UTC,3234.837,3236.4,3234.837,3236.334,0.13404
01.01.2020 23:10:00.000 UTC,3236.334,3237.355,3236.334,3237.252,0.22299
01.01.2020 23:11:00.000 UTC,3237.252,3237.349,3236.537,3236.843,0.06971
01.01.2020 23:12:00.000 UTC,3237.1,3237.1,3236.843,3236.843,0.0268
01.01.2020 23:13:00.000 UTC,3236.843,3237.355,3236.843,3237.355,0.06309
01.01.2020 23:14:00.000 UTC,3237.037,3237.552,3237.037,3237.546,0.06333
01.01.2020 23:15:00.000 UTC,3237.846,3238.052,3237.537,3237.537,0.0557
01.01.2020 23:16:00.000 UTC,3237.555,3237.555,3237.337,3237.337,0.006
01.01.2020 23:18:00.000 UTC,3237.337,3238.034,3237.337,3238.034,0.0528
01.01.2020 23:19:00.000 UTC,3238.034,3238.04,3237.852,3238.04,0.00785
01.01.2020 23:20:00.000 UTC,3238.04,3238.9,3237.837,3238.9,0.03301
01.01.2020 23:21:00.000 UTC,3238.543,3238.855,3238.346,3238.546,0.05343
01.01.2020 23:22:00.000 UTC,3238.546,3238.546,3238.049,3238.349,0.01527
01.01.2020 23:23:00.000 UTC,3238.349,3238.352,3237.843,3238.034,0.06694
01.01.2020 23:24:00.000 UTC,3238.034,3238.046,3237.837,3237.852,0.05256
01.01.2020 23:25:00.000 UTC,3237.852,3237.9,3237.543,3237.9,0.01078
01.01.2020 23:26:00.000 UTC,3237.9,3238.055,3237.84,3238.055,0.03211
01.01.2020 23:27:00.000 UTC,3238.055,3238.6,3238.055,3238.6,0.02898
01.01.2020 23:28:00.000 UTC,3238.6,3238.846,3238.534,3238.846,0.03774
01.01.2020 23:29:00.000 UTC,3238.846,3239.046,3238.555,3238.852,0.02963
01.01.2020 23:30:00.000 UTC,3238.852,3238.852,3238.337,3238.343,0.03973
01.01.2020 23:31:00.000 UTC,3238.343,3238.834,3238.343,3238.346,0.02785
01.01.2020 23:32:00.000 UTC,3238.346,3238.546,3238.346,3238.534,0.01483
01.01.2020 23:33:00.000 UTC,3238.534,3238.552,3238.334,3238.334,0.01707
01.01.2020 23:34:00.000 UTC,3238.334,3238.334,3238.043,3238.043,0.00202
01.01.2020 23:35:00.000 UTC,3238.043,3238.043,3237.834,3238.04,0.011
01.01.2020 23:36:00.000 UTC,3238.04,3238.043,3237.837,3237.84,0.03547
01.01.2020 23:37:00.000 UTC,3237.84,3237.84,3237.049,3237.337,0.022
01.01.2020 23:38:00.000 UTC,3237.337,3237.846,3237.337,3237.54,0.0896
01.01.2020 23:39:00.000 UTC,3237.54,3237.54,3237.037,3237.355,0.0874
01.01.2020 23:40:00.000 UTC,3237.037,3237.055,3236.837,3237.055,0.04311
01.01.2020 23:41:00.000 UTC,3237.055,3237.1,3236.843,3237.034,0.05437
01.01.2020 23:42:00.000 UTC,3237.034,3237.4,3237.034,3237.043,0.01595
01.01.2020 23:43:00.000 UTC,3236.843,3237.034,3236.843,3237.034,0.01796
01.01.2020 23:44:00.000 UTC,3237.034,3237.055,3236.837,3236.837,0.03034
01.01.2020 23:45:00.000 UTC,3236.837,3237.1,3236.834,3237.1,0.02178
01.01.2020 23:46:00.000 UTC,3237.1,3237.1,3236.843,3237.049,0.02695
01.01.2020 23:47:00.000 UTC,3236.934,3237.355,3236.846,3237.355,0.02829
01.01.2020 23:48:00.000 UTC,3237.355,3237.355,3237.037,3237.037,0.0048
01.01.2020 23:49:00.000 UTC,3237.334,3237.334,3237.334,3237.334,0.00539
01.01.2020 23:50:00.000 UTC,3237.334,3237.334,3237.037,3237.037,0.00561
01.01.2020 23:51:00.000 UTC,3237.037,3237.037,3236.846,3236.846,0.00785
01.01.2020 23:52:00.000 UTC,3236.746,3236.855,3236.537,3236.537,0.05479
01.01.2020 23:53:00.000 UTC,3236.537,3236.537,3236.355,3236.355,0.00202
01.01.2020 23:54:00.000 UTC,3236.355,3236.534,3236.355,3236.355,0.00988
01.01.2020 23:56:00.000 UTC,3236.355,3236.543,3236.349,3236.355,0.0211
01.01.2020 23:57:00.000 UTC,3236.355,3236.355,3236.034,3236.034,0.00539
