UTC,Open,High,Low,Close,Volume
03.01.2017 00:00:00.000 UTC,0.69293,0.69293,0.69274,0.69287,162.47
03.01.2017 00:01:00.000 UTC,0.69286,0.69297,0.69285,0.69295,102.23
03.01.2017 00:02:00.000 UTC,0.69295,0.69295,0.6928,0.69291,104.1
03.01.2017 00:03:00.000 UTC,0.69292,0.69305,0.69282,0.69305,107.87
03.01.2017 00:04:00.000 UTC,0.69304,0.6931,0.69302,0.69308,53.74
03.01.2017 00:05:00.000 UTC,0.69307,0.69323,0.69306,0.69318,96.34
03.01.2017 00:06:00.000 UTC,0.69319,0.69337,0.69315,0.69327,100.1
03.01.2017 00:07:00.000 UTC,0.69326,0.6934,0.69326,0.69338,112.96
03.01.2017 00:08:00.000 UTC,0.6934,0.69341,0.69325,0.69339,118.12
03.01.2017 00:09:00.000 UTC,0.69338,0.69347,0.69329,0.69346,107.73
03.01.2017 00:10:00.000 UTC,0.69345,0.69347,0.69342,0.69347,78.23
03.01.2017 00:11:00.000 UTC,0.69346,0.69348,0.69338,0.69343,104.21
03.01.2017 00:12:00.000 UTC,0.69343,0.69343,0.69337,0.69342,54.79
03.01.2017 00:13:00.000 UTC,0.69342,0.69352,0.69339,0.69351,102.74
03.01.2017 00:14:00.000 UTC,0.69351,0.69362,0.69351,0.69362,46.11
03.01.2017 00:15:00.000 UTC,0.69362,0.69372,0.6936,0.69361,84.13
03.01.2017 00:16:00.000 UTC,0.69361,0.69363,0.69349,0.69352,80.41
03.01.2017 00:17:00.000 UTC,0.69353,0.69363,0.69345,0.69345,52.19
03.01.2017 00:18:00.000 UTC,0.69346,0.6936,0.69345,0.69351,66.69
03.01.2017 00:19:00.000 UTC,0.69352,0.69353,0.69343,0.69351,57.66
03.01.2017 00:20:00.000 UTC,0.69352,0.69353,0.69344,0.69352,33.47
03.01.2017 00:21:00.000 UTC,0.6935,0.69351,0.6934,0.6934,61.93
03.01.2017 00:22:00.000 UTC,0.69339,0.69354,0.69339,0.69353,80.66
03.01.2017 00:23:00.000 UTC,0.69353,0.69374,0.69353,0.69358,110.84
03.01.2017 00:24:00.000 UTC,0.69358,0.69373,0.69358,0.69369,97.24
03.01.2017 00:25:00.000 UTC,0.69368,0.69369,0.69352,0.69357,134.16
03.01.2017 00:26:00.000 UTC,0.69357,0.69359,0.6934,0.69348,86.21
03.01.2017 00:27:00.000 UTC,0.69348,0.69363,0.69348,0.69353,104.52
03.01.2017 00:28:00.000 UTC,0.69353,0.69354,0.69353,0.69353,91.83
03.01.2017 00:29:00.000 UTC,0.69353,0.69356,0.69351,0.69353,122.93
03.01.2017 00:30:00.000 UTC,0.69353,0.69353,0.69352,0.69352,85.52
03.01.2017 00:31:00.000 UTC,0.69352,0.69353,0.69351,0.69352,107.77
03.01.2017 00:32:00.000 UTC,0.69352,0.69355,0.69352,0.69354,88.19
03.01.2017 00:33:00.000 UTC,0.69354,0.69356,0.69353,0.69354,133
03.01.2017 00:34:00.000 UTC,0.69354,0.69354,0.69353,0.69354,30.37
03.01.2017 00:35:00.000 UTC,0.6936,0.69373,0.6936,0.69372,56.48
03.01.2017 00:36:00.000 UTC,0.69372,0.69373,0.6937,0.69371,68.34
03.01.2017 00:37:00.000 UTC,0.69372,0.69373,0.69354,0.69361,52.21
03.01.2017 00:38:00.000 UTC,0.69362,0.69372,0.69361,0.69372,21.19
03.01.2017 00:39:00.000 UTC,0.69372,0.69372,0.69361,0.69365,73.21
03.01.2017 00:40:00.000 UTC,0.69365,0.69367,0.6936,0.69361,76.83
03.01.2017 00:41:00.000 UTC,0.69359,0.69363,0.6935,0.6935,141.47
03.01.2017 00:42:00.000 UTC,0.69347,0.69352,0.69343,0.69352,27.1
03.01.2017 00:43:00.000 UTC,0.69352,0.69352,0.6934,0.6934,81.66
03.01.2017 00:44:00.000 UTC,0.6934,0.69341,0.6934,0.69341,13.4
03.01.2017 00:45:00.000 UTC,0.69339,0.69363,0.69339,0.69363,143.8
03.01.2017 00:46:00.000 UTC,0.69363,0.69366,0.6936,0.69363,122.44
03.01.2017 00:47:00.000 UTC,0.69363,0.69363,0.69351,0.69362,87.19
03.01.2017 00:48:00.000 UTC,0.69362,0.69366,0.6936,0.69365,129.53
03.01.2017 00:49:00.000 UTC,0.69363,0.69371,0.69363,0.6937,170.61
03.01.2017 00:50:00.000 UTC,0.69369,0.69369,0.69359,0.69363,121.4
03.01.2017 00:51:00.000 UTC,0.69362,0.69374,0.69362,0.69371,68.56
03.01.2017 00:52:00.000 UTC,0.69373,0.69377,0.69373,0.69375,42.41
03.01.2017 00:53:00.000 UTC,0.69375,0.69387,0.69374,0.69384,40.29
03.01.2017 00:54:00.000 UTC,0.69383,0.69394,0.69381,0.69387,131.01
03.01.2017 00:55:00.000 UTC,0.69386,0.69387,0.69372,0.69372,73.4
03.01.2017 00:56:00.000 UTC,0.69374,0.69375,0.69366,0.69366,12.74
03.01.2017 00:57:00.000 UTC,0.69366,0.69384,0.69359,0.69374,56.65
03.01.2017 00:58:00.000 UTC,0.69375,0.69377,0.69372,0.69372,26.49
03.01.2017 00:59:00.000 UTC,0.69373,0.69378,0.69357,0.69374,84.04
03.01.2017 01:00:00.000 UTC,0.69378,0.69393,0.6935,0.69356,115.47
03.01.2017 01:01:00.000 UTC,0.6936,0.69382,0.69358,0.69382,70.22
03.01.2017 01:02:00.000 UTC,0.6939,0.69409,0.69356,0.694,134.29
03.01.2017 01:03:00.000 UTC,0.69403,0.69433,0.69387,0.69433,106.97
03.01.2017 01:04:00.000 UTC,0.69433,0.69439,0.69426,0.69433,45.08
03.01.2017 01:05:00.000 UTC,0.69433,0.69436,0.69421,0.69422,65.38
03.01.2017 01:06:00.000 UTC,0.69422,0.69427,0.69419,0.69422,31.72
03.01.2017 01:07:00.000 UTC,0.69421,0.69436,0.69418,0.69435,8
